Number of devices,Interaction,Signals,Successful rate
1,279.0,719.0,69.642857
2,570.0,1498.0,67.559524
3,851.0,2227.0,67.857143
4,1126.0,2926.0,68.452381
5,1413.0,3685.0,68.095238
6,1698.0,4434.0,67.956349
