Number of devices,Interaction,Signals,Successful rate
1,271.0,679.0,72.02381
2,536.0,1328.0,72.619048
3,813.0,2037.0,71.626984
4,1108.0,2836.0,69.791667
5,1391.0,3575.0,69.404762
6,1660.0,4244.0,69.84127
