Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,566.0,1478.0,68.154762
3,857.0,2257.0,67.261905
4,1128.0,2936.0,68.303571
5,1399.0,3615.0,68.928571
6,1660.0,4244.0,69.84127
