Number of devices,Interaction,Signals,Successful rate
1,287.0,759.0,67.261905
2,554.0,1418.0,69.940476
3,823.0,2087.0,70.634921
4,1088.0,2736.0,71.279762
5,1353.0,3385.0,71.666667
6,1638.0,4134.0,70.93254
