Number of devices,Interaction,Signals,Successful rate
1,289.0,769.0,66.666667
2,574.0,1518.0,66.964286
3,843.0,2187.0,68.650794
4,1134.0,2966.0,67.857143
5,1415.0,3695.0,67.97619
6,1692.0,4404.0,68.253968
