Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,578.0,1538.0,66.369048
3,863.0,2287.0,66.666667
4,1136.0,2976.0,67.708333
5,1401.0,3625.0,68.809524
6,1692.0,4404.0,68.253968
