Number of devices,Interaction,Signals,Successful rate
1,287.0,759.0,67.261905
2,556.0,1428.0,69.642857
3,843.0,2187.0,68.650794
4,1118.0,2886.0,69.047619
5,1393.0,3585.0,69.285714
6,1680.0,4344.0,68.849206
