Number of devices,Interaction,Signals,Successful rate
1,267.0,659.0,73.214286
2,538.0,1338.0,72.321429
3,829.0,2117.0,70.039683
4,1114.0,2866.0,69.345238
5,1401.0,3625.0,68.809524
6,1684.0,4364.0,68.650794
