Number of devices,Interaction,Signals,Successful rate
1,289.0,769.0,66.666667
2,576.0,1528.0,66.666667
3,859.0,2267.0,67.063492
4,1140.0,2996.0,67.410714
5,1429.0,3765.0,67.142857
6,1692.0,4404.0,68.253968
