Number of devices,Interaction,Signals,Successful rate
1,287.0,759.0,67.261905
2,574.0,1518.0,66.964286
3,865.0,2297.0,66.468254
4,1140.0,2996.0,67.410714
5,1423.0,3735.0,67.5
6,1696.0,4424.0,68.055556
