Number of devices,Interaction,Signals,Successful rate
1,120.0,600.0,66.071429
2,218.0,1090.0,69.047619
3,342.0,1710.0,67.65873
4,444.0,2220.0,68.452381
5,562.0,2810.0,68.095238
6,674.0,3370.0,68.055556
7,776.0,3880.0,68.537415
