Number of devices,Interaction,Signals,Successful rate
1,289.0,769.0,66.666667
2,574.0,1518.0,66.964286
3,845.0,2197.0,68.452381
4,1110.0,2846.0,69.642857
5,1393.0,3585.0,69.285714
6,1678.0,4334.0,68.948413
