Number of devices,Interaction,Signals,Successful rate
1,261.0,629.0,75.0
2,524.0,1268.0,74.404762
3,789.0,1917.0,74.007937
4,1082.0,2706.0,71.72619
5,1357.0,3405.0,71.428571
6,1642.0,4154.0,70.734127
