Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,578.0,1538.0,66.369048
3,867.0,2307.0,66.269841
4,1150.0,3046.0,66.666667
5,1433.0,3785.0,66.904762
6,1712.0,4504.0,67.261905
