Number of devices,Interaction,Signals,Successful rate
1,271.0,679.0,72.02381
2,564.0,1468.0,68.452381
3,837.0,2157.0,69.246032
4,1118.0,2886.0,69.047619
5,1417.0,3705.0,67.857143
6,1692.0,4404.0,68.253968
