Number of devices,Interaction,Signals,Successful rate
1,283.0,739.0,68.452381
2,566.0,1478.0,68.154762
3,841.0,2177.0,68.849206
4,1128.0,2936.0,68.303571
5,1393.0,3585.0,69.285714
6,1680.0,4344.0,68.849206
