Number of devices,Interaction,Signals,Successful rate
1,263.0,639.0,74.404762
2,558.0,1438.0,69.345238
3,843.0,2187.0,68.650794
4,1124.0,2916.0,68.60119
5,1409.0,3665.0,68.333333
6,1696.0,4424.0,68.055556
