Number of devices,Interaction,Signals,Successful rate
1,289.0,769.0,66.666667
2,572.0,1508.0,67.261905
3,855.0,2247.0,67.460317
4,1142.0,3006.0,67.261905
5,1407.0,3655.0,68.452381
6,1674.0,4314.0,69.146825
