Number of devices,Interaction,Signals,Successful rate
1,269.0,669.0,72.619048
2,558.0,1438.0,69.345238
3,843.0,2187.0,68.650794
4,1118.0,2886.0,69.047619
5,1399.0,3615.0,68.928571
6,1682.0,4354.0,68.75
