Number of devices,Interaction,Signals,Successful rate
1,273.0,689.0,71.428571
2,542.0,1358.0,71.72619
3,813.0,2037.0,71.626984
4,1108.0,2836.0,69.791667
5,1389.0,3565.0,69.52381
6,1652.0,4204.0,70.238095
