Number of devices,Interaction,Signals,Successful rate
1,287.0,759.0,67.261905
2,552.0,1408.0,70.238095
3,823.0,2087.0,70.634921
4,1094.0,2766.0,70.833333
5,1375.0,3495.0,70.357143
6,1668.0,4284.0,69.444444
