Number of devices,Interaction,Signals,Successful rate
1,289.0,769.0,66.666667
2,578.0,1538.0,66.369048
3,851.0,2227.0,67.857143
4,1136.0,2976.0,67.708333
5,1419.0,3715.0,67.738095
6,1680.0,4344.0,68.849206
