Number of devices,Interaction,Signals,Successful rate
1,293.0,789.0,65.47619
2,556.0,1428.0,69.642857
3,847.0,2207.0,68.253968
4,1132.0,2956.0,68.005952
5,1393.0,3585.0,69.285714
6,1672.0,4304.0,69.246032
