Number of devices,Interaction,Signals,Successful rate
1,281.0,729.0,69.047619
2,564.0,1468.0,68.452381
3,855.0,2247.0,67.460317
4,1136.0,2976.0,67.708333
5,1417.0,3705.0,67.857143
6,1698.0,4434.0,67.956349
