Number of devices,Interaction,Signals,Successful rate
1,267.0,659.0,73.214286
2,556.0,1428.0,69.642857
3,845.0,2197.0,68.452381
4,1110.0,2846.0,69.642857
5,1391.0,3575.0,69.404762
6,1674.0,4314.0,69.146825
