Number of devices,Interaction,Signals,Successful rate
1,267.0,659.0,73.214286
2,536.0,1328.0,72.619048
3,813.0,2037.0,71.626984
4,1102.0,2806.0,70.238095
5,1373.0,3485.0,70.47619
6,1648.0,4184.0,70.436508
