Number of devices,Interaction,Signals,Successful rate
1,293.0,789.0,65.47619
2,572.0,1508.0,67.261905
3,859.0,2267.0,67.063492
4,1124.0,2916.0,68.60119
5,1407.0,3655.0,68.452381
6,1668.0,4284.0,69.444444
