Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,578.0,1538.0,66.369048
3,867.0,2307.0,66.269841
4,1150.0,3046.0,66.666667
5,1431.0,3775.0,67.02381
6,1716.0,4524.0,67.063492
