Number of devices,Interaction,Signals,Successful rate
1,269.0,669.0,72.619048
2,538.0,1338.0,72.321429
3,809.0,2017.0,72.02381
4,1106.0,2826.0,69.940476
5,1371.0,3475.0,70.595238
6,1660.0,4244.0,69.84127
