Number of devices,Interaction,Signals,Successful rate
1,265.0,649.0,73.809524
2,558.0,1438.0,69.345238
3,841.0,2177.0,68.849206
4,1116.0,2876.0,69.196429
5,1397.0,3605.0,69.047619
6,1680.0,4344.0,68.849206
