Number of devices,Interaction,Signals,Successful rate
1,283.0,739.0,68.452381
2,568.0,1488.0,67.857143
3,833.0,2137.0,69.642857
4,1116.0,2876.0,69.196429
5,1391.0,3575.0,69.404762
6,1678.0,4334.0,68.948413
