Number of devices,Interaction,Signals,Successful rate
1,267.0,659.0,73.214286
2,562.0,1458.0,68.75
3,849.0,2217.0,68.055556
4,1132.0,2956.0,68.005952
5,1399.0,3615.0,68.928571
6,1672.0,4304.0,69.246032
