Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,578.0,1538.0,66.369048
3,869.0,2317.0,66.071429
4,1154.0,3066.0,66.369048
5,1413.0,3685.0,68.095238
6,1694.0,4414.0,68.154762
