Number of devices,Interaction,Signals,Successful rate
1,269.0,669.0,72.619048
2,540.0,1348.0,72.02381
3,807.0,2007.0,72.222222
4,1074.0,2666.0,72.321429
5,1367.0,3455.0,70.833333
6,1658.0,4234.0,69.940476
