Number of devices,Interaction,Signals,Successful rate
1,267.0,659.0,73.214286
2,538.0,1338.0,72.321429
3,833.0,2137.0,69.642857
4,1098.0,2786.0,70.535714
5,1379.0,3515.0,70.119048
6,1664.0,4264.0,69.642857
