Number of devices,Interaction,Signals,Successful rate
1,273.0,689.0,71.428571
2,564.0,1468.0,68.452381
3,827.0,2107.0,70.238095
4,1112.0,2856.0,69.494048
5,1389.0,3565.0,69.52381
6,1678.0,4334.0,68.948413
