Number of devices,Interaction,Signals,Successful rate
1,267.0,659.0,73.214286
2,534.0,1318.0,72.916667
3,823.0,2087.0,70.634921
4,1094.0,2766.0,70.833333
5,1363.0,3435.0,71.071429
6,1630.0,4094.0,71.329365
