Number of devices,Interaction,Signals,Successful rate
1,267.0,659.0,73.214286
2,554.0,1418.0,69.940476
3,813.0,2037.0,71.626984
4,1092.0,2756.0,70.982143
5,1383.0,3535.0,69.880952
6,1666.0,4274.0,69.543651
