Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,556.0,1428.0,69.642857
3,829.0,2117.0,70.039683
4,1088.0,2736.0,71.279762
5,1369.0,3465.0,70.714286
6,1654.0,4214.0,70.138889
