Number of devices,Interaction,Signals,Successful rate
1,287.0,759.0,67.261905
2,574.0,1518.0,66.964286
3,835.0,2147.0,69.444444
4,1102.0,2806.0,70.238095
5,1369.0,3465.0,70.714286
6,1654.0,4214.0,70.138889
