Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,560.0,1448.0,69.047619
3,847.0,2207.0,68.253968
4,1112.0,2856.0,69.494048
5,1387.0,3555.0,69.642857
6,1654.0,4214.0,70.138889
