Number of devices,Interaction,Signals,Successful rate
1,289.0,769.0,66.666667
2,562.0,1458.0,68.75
3,847.0,2207.0,68.253968
4,1128.0,2936.0,68.303571
5,1403.0,3635.0,68.690476
6,1674.0,4314.0,69.146825
