Number of devices,Interaction,Signals,Successful rate
1,275.0,699.0,70.833333
2,562.0,1458.0,68.75
3,851.0,2227.0,67.857143
4,1122.0,2906.0,68.75
5,1381.0,3525.0,70.0
6,1666.0,4274.0,69.543651
