Number of devices,Interaction,Signals,Successful rate
1,287.0,759.0,67.261905
2,556.0,1428.0,69.642857
3,815.0,2047.0,71.428571
4,1096.0,2776.0,70.684524
5,1377.0,3505.0,70.238095
6,1668.0,4284.0,69.444444
