Number of devices,Interaction,Signals,Successful rate
1,281.0,729.0,69.047619
2,566.0,1478.0,68.154762
3,855.0,2247.0,67.460317
4,1130.0,2946.0,68.154762
5,1389.0,3565.0,69.52381
6,1652.0,4204.0,70.238095
