Number of devices,Interaction,Signals,Successful rate
1,281.0,729.0,69.047619
2,546.0,1378.0,71.130952
3,815.0,2047.0,71.428571
4,1088.0,2736.0,71.279762
5,1375.0,3495.0,70.357143
6,1658.0,4234.0,69.940476
