Number of devices,Interaction,Signals,Successful rate
1,96.0,480.0,73.214286
2,186.0,930.0,73.809524
3,282.0,1410.0,73.611111
4,392.0,1960.0,72.321429
5,496.0,2480.0,72.02381
6,596.0,2980.0,71.924603
7,698.0,3490.0,71.853741
