Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,582.0,1558.0,65.77381
3,865.0,2297.0,66.468254
4,1144.0,3016.0,67.113095
5,1409.0,3665.0,68.333333
6,1688.0,4384.0,68.452381
