Number of devices,Interaction,Signals,Successful rate
1,289.0,769.0,66.666667
2,564.0,1468.0,68.452381
3,847.0,2207.0,68.253968
4,1134.0,2966.0,67.857143
5,1399.0,3615.0,68.928571
6,1686.0,4374.0,68.551587
