Number of devices,Interaction,Signals,Successful rate
1,289.0,769.0,66.666667
2,568.0,1488.0,67.857143
3,855.0,2247.0,67.460317
4,1126.0,2926.0,68.452381
5,1411.0,3675.0,68.214286
6,1694.0,4414.0,68.154762
