Number of devices,Interaction,Signals,Successful rate
1,102.0,510.0,71.428571
2,216.0,1080.0,69.345238
3,314.0,1570.0,70.436508
4,430.0,2150.0,69.494048
5,552.0,2760.0,68.690476
6,650.0,3250.0,69.246032
7,766.0,3830.0,68.962585
