Number of devices,Interaction,Signals,Successful rate
1,265.0,649.0,73.809524
2,524.0,1268.0,74.404762
3,823.0,2087.0,70.634921
4,1088.0,2736.0,71.279762
5,1363.0,3435.0,71.071429
6,1648.0,4184.0,70.436508
