Number of devices,Interaction,Signals,Successful rate
1,295.0,799.0,64.880952
2,560.0,1448.0,69.047619
3,847.0,2207.0,68.253968
4,1118.0,2886.0,69.047619
5,1377.0,3505.0,70.238095
6,1660.0,4244.0,69.84127
