Number of devices,Interaction,Signals,Successful rate
1,287.0,759.0,67.261905
2,576.0,1528.0,66.666667
3,837.0,2157.0,69.246032
4,1118.0,2886.0,69.047619
5,1395.0,3595.0,69.166667
6,1672.0,4304.0,69.246032
