Number of devices,Interaction,Signals,Successful rate
1,289.0,769.0,66.666667
2,560.0,1448.0,69.047619
3,841.0,2177.0,68.849206
4,1128.0,2936.0,68.303571
5,1409.0,3665.0,68.333333
6,1682.0,4354.0,68.75
