Number of devices,Interaction,Signals,Successful rate
1,291.0,779.0,66.071429
2,558.0,1438.0,69.345238
3,835.0,2147.0,69.444444
4,1110.0,2846.0,69.642857
5,1381.0,3525.0,70.0
6,1666.0,4274.0,69.543651
