Number of devices,Interaction,Signals,Successful rate
1,267.0,659.0,73.214286
2,548.0,1388.0,70.833333
3,831.0,2127.0,69.84127
4,1120.0,2896.0,68.89881
5,1399.0,3615.0,68.928571
6,1662.0,4254.0,69.742063
