Number of devices,Interaction,Signals,Successful rate
1,289.0,769.0,66.666667
2,574.0,1518.0,66.964286
3,849.0,2217.0,68.055556
4,1124.0,2916.0,68.60119
5,1407.0,3655.0,68.452381
6,1696.0,4424.0,68.055556
