Number of devices,Interaction,Signals,Successful rate
1,271.0,679.0,72.02381
2,566.0,1478.0,68.154762
3,849.0,2217.0,68.055556
4,1108.0,2836.0,69.791667
5,1383.0,3535.0,69.880952
6,1668.0,4284.0,69.444444
