Periods,Interaction,Signals,Successful rate
1,2150.0,5934.0,68.452381
2,1490.0,4986.0,68.452381
3,1270.0,4670.0,68.452381
4,1156.0,4492.0,68.452381
5,1081.0,4369.0,68.452381
6,1052.0,4308.0,68.452381
7,1009.0,4233.0,68.537415
8,979.0,4195.0,68.452381
9,959.0,4151.0,68.537415
10,941.0,4117.0,68.537415
11,941.0,4117.0,68.537415
12,921.0,4073.0,68.622449
13,914.0,4066.0,68.452381
14,903.0,4039.0,68.537415
15,903.0,4039.0,68.537415
16,885.0,4005.0,68.537415
17,878.0,3998.0,68.537415
18,876.0,3988.0,68.622449
19,867.0,3971.0,68.622449
20,867.0,3971.0,68.622449
21,865.0,3961.0,68.622449
22,856.0,3944.0,68.622449
23,856.0,3944.0,68.622449
24,865.0,3961.0,68.537415
25,847.0,3927.0,68.537415
26,847.0,3927.0,68.537415
27,847.0,3927.0,68.537415
28,845.0,3917.0,68.537415
29,838.0,3910.0,68.537415
30,838.0,3910.0,68.537415
31,836.0,3900.0,68.537415
32,836.0,3900.0,68.537415
33,836.0,3900.0,68.537415
34,829.0,3893.0,68.537415
35,827.0,3883.0,68.537415
36,827.0,3883.0,68.537415
37,827.0,3883.0,68.537415
38,827.0,3883.0,68.537415
39,825.0,3873.0,68.537415
40,825.0,3873.0,68.537415
41,825.0,3873.0,68.537415
42,825.0,3873.0,68.537415
43,818.0,3866.0,68.537415
44,816.0,3856.0,68.537415
45,816.0,3856.0,68.537415
46,816.0,3856.0,68.537415
47,816.0,3856.0,68.537415
48,816.0,3856.0,68.622449
49,816.0,3856.0,68.537415
50,814.0,3846.0,68.537415
51,814.0,3846.0,68.537415
52,814.0,3846.0,68.537415
53,814.0,3846.0,68.537415
54,814.0,3846.0,68.537415
55,814.0,3846.0,68.537415
56,814.0,3846.0,68.537415
57,807.0,3839.0,68.537415
58,814.0,3846.0,68.452381
59,814.0,3846.0,68.452381
60,814.0,3846.0,68.452381
61,814.0,3846.0,68.452381
62,814.0,3846.0,68.452381
63,814.0,3846.0,68.452381
64,814.0,3846.0,68.452381
65,814.0,3846.0,68.452381
66,814.0,3846.0,68.452381
67,812.0,3836.0,68.452381
68,812.0,3836.0,68.452381
69,812.0,3836.0,68.452381
70,812.0,3836.0,68.452381
71,812.0,3836.0,68.452381
72,812.0,3836.0,68.452381
73,812.0,3836.0,68.452381
74,812.0,3836.0,68.452381
75,812.0,3836.0,68.452381
76,812.0,3836.0,68.452381
77,812.0,3836.0,68.452381
78,812.0,3836.0,68.452381
79,812.0,3836.0,68.452381
80,812.0,3836.0,68.452381
81,810.0,3826.0,68.452381
82,810.0,3826.0,68.452381
83,810.0,3826.0,68.452381
84,810.0,3826.0,68.452381
85,803.0,3819.0,68.452381
86,803.0,3819.0,68.452381
87,803.0,3819.0,68.452381
88,803.0,3819.0,68.452381
89,803.0,3819.0,68.452381
90,803.0,3819.0,68.452381
91,803.0,3819.0,68.452381
92,803.0,3819.0,68.452381
93,803.0,3819.0,68.452381
94,803.0,3819.0,68.452381
95,803.0,3819.0,68.452381
96,801.0,3809.0,68.452381
97,801.0,3809.0,68.452381
98,801.0,3809.0,68.452381
99,801.0,3809.0,68.452381
100,801.0,3809.0,68.452381
101,796.0,3812.0,68.452381
102,801.0,3809.0,68.452381
103,796.0,3812.0,68.452381
104,801.0,3809.0,68.452381
105,801.0,3809.0,68.452381
106,796.0,3812.0,68.452381
107,801.0,3809.0,68.452381
108,801.0,3809.0,68.452381
109,796.0,3812.0,68.452381
110,801.0,3809.0,68.452381
111,796.0,3812.0,68.452381
112,801.0,3809.0,68.452381
113,796.0,3812.0,68.452381
114,796.0,3812.0,68.452381
115,801.0,3809.0,68.452381
116,801.0,3809.0,68.452381
117,796.0,3812.0,68.452381
118,801.0,3809.0,68.452381
119,796.0,3812.0,68.452381
120,799.0,3799.0,68.452381
121,799.0,3799.0,68.452381
122,794.0,3802.0,68.452381
123,799.0,3799.0,68.452381
124,799.0,3799.0,68.452381
125,794.0,3802.0,68.452381
126,799.0,3799.0,68.452381
127,799.0,3799.0,68.452381
128,794.0,3802.0,68.452381
129,799.0,3799.0,68.452381
130,794.0,3802.0,68.452381
131,794.0,3802.0,68.452381
132,799.0,3799.0,68.452381
133,799.0,3799.0,68.452381
134,794.0,3802.0,68.452381
135,799.0,3799.0,68.452381
136,799.0,3799.0,68.452381
137,794.0,3802.0,68.452381
138,799.0,3799.0,68.452381
139,794.0,3802.0,68.452381
140,799.0,3799.0,68.452381
141,799.0,3799.0,68.452381
142,799.0,3799.0,68.452381
143,799.0,3799.0,68.452381
144,799.0,3799.0,68.452381
145,794.0,3802.0,68.452381
146,794.0,3802.0,68.452381
147,799.0,3799.0,68.452381
148,799.0,3799.0,68.452381
149,794.0,3802.0,68.452381
150,799.0,3799.0,68.452381
151,797.0,3789.0,68.452381
152,792.0,3792.0,68.452381
153,797.0,3789.0,68.452381
154,797.0,3789.0,68.452381
155,792.0,3792.0,68.452381
156,797.0,3789.0,68.452381
157,797.0,3789.0,68.452381
158,797.0,3789.0,68.452381
159,797.0,3789.0,68.452381
160,797.0,3789.0,68.452381
161,797.0,3789.0,68.452381
162,797.0,3789.0,68.452381
163,797.0,3789.0,68.452381
164,797.0,3789.0,68.452381
165,797.0,3789.0,68.452381
166,797.0,3789.0,68.452381
167,797.0,3789.0,68.452381
168,792.0,3792.0,68.452381
