Periods,Interaction,Signals,Successful rate
1,2224.0,6136.0,66.326531
2,1553.0,5217.0,66.411565
3,1329.0,4881.0,66.411565
4,1183.0,4655.0,66.666667
5,1110.0,4542.0,66.666667
6,1074.0,4474.0,66.751701
7,1040.0,4416.0,66.751701
8,1042.0,4426.0,66.411565
9,990.0,4334.0,66.751701
10,1001.0,4361.0,66.411565
11,963.0,4283.0,66.751701
12,981.0,4317.0,66.411565
13,965.0,4293.0,66.411565
14,988.0,4324.0,66.326531
15,931.0,4235.0,66.581633
16,938.0,4242.0,66.496599
17,961.0,4273.0,66.326531
18,961.0,4273.0,66.326531
19,927.0,4215.0,66.411565
20,925.0,4205.0,66.411565
21,925.0,4205.0,66.411565
22,891.0,4147.0,66.751701
23,889.0,4137.0,66.751701
24,889.0,4137.0,66.751701
25,907.0,4171.0,66.411565
26,907.0,4171.0,66.411565
27,907.0,4171.0,66.411565
28,905.0,4161.0,66.411565
29,871.0,4103.0,66.751701
30,871.0,4103.0,66.751701
31,871.0,4103.0,66.751701
32,896.0,4144.0,66.411565
33,880.0,4120.0,66.496599
34,889.0,4137.0,66.411565
35,860.0,4076.0,66.751701
36,860.0,4076.0,66.751701
37,860.0,4076.0,66.751701
38,887.0,4127.0,66.411565
39,860.0,4076.0,66.751701
40,885.0,4117.0,66.411565
41,885.0,4117.0,66.411565
42,885.0,4117.0,66.411565
43,851.0,4059.0,66.751701
44,878.0,4110.0,66.411565
45,876.0,4100.0,66.411565
46,876.0,4100.0,66.411565
47,876.0,4100.0,66.411565
48,876.0,4100.0,66.411565
49,876.0,4100.0,66.411565
50,876.0,4100.0,66.411565
51,876.0,4100.0,66.411565
52,883.0,4107.0,66.411565
53,883.0,4107.0,66.411565
54,883.0,4107.0,66.411565
55,883.0,4107.0,66.411565
56,883.0,4107.0,66.411565
57,876.0,4100.0,66.411565
58,876.0,4100.0,66.411565
59,876.0,4100.0,66.411565
60,876.0,4100.0,66.411565
61,876.0,4100.0,66.411565
62,874.0,4090.0,66.411565
63,874.0,4090.0,66.411565
64,874.0,4090.0,66.411565
65,874.0,4090.0,66.411565
66,874.0,4090.0,66.411565
67,838.0,4022.0,66.751701
68,874.0,4090.0,66.411565
69,874.0,4090.0,66.411565
70,874.0,4090.0,66.411565
71,874.0,4090.0,66.411565
72,872.0,4080.0,66.411565
73,872.0,4080.0,66.411565
74,872.0,4080.0,66.411565
75,872.0,4080.0,66.411565
76,872.0,4080.0,66.411565
77,872.0,4080.0,66.411565
78,872.0,4080.0,66.411565
79,872.0,4080.0,66.411565
80,872.0,4080.0,66.411565
81,872.0,4080.0,66.411565
82,872.0,4080.0,66.411565
83,872.0,4080.0,66.411565
84,872.0,4080.0,66.411565
85,865.0,4073.0,66.411565
86,863.0,4063.0,66.411565
87,863.0,4063.0,66.411565
88,863.0,4063.0,66.411565
89,863.0,4063.0,66.411565
90,863.0,4063.0,66.411565
91,863.0,4063.0,66.411565
92,863.0,4063.0,66.411565
93,863.0,4063.0,66.411565
94,863.0,4063.0,66.411565
95,863.0,4063.0,66.411565
96,863.0,4063.0,66.411565
97,863.0,4063.0,66.411565
98,863.0,4063.0,66.411565
99,863.0,4063.0,66.411565
100,863.0,4063.0,66.411565
101,863.0,4063.0,66.411565
102,863.0,4063.0,66.411565
103,863.0,4063.0,66.411565
104,863.0,4063.0,66.411565
105,863.0,4063.0,66.411565
106,863.0,4063.0,66.411565
107,861.0,4053.0,66.411565
108,861.0,4053.0,66.411565
109,861.0,4053.0,66.411565
110,861.0,4053.0,66.411565
111,861.0,4053.0,66.411565
112,861.0,4053.0,66.411565
113,861.0,4053.0,66.411565
114,861.0,4053.0,66.411565
115,861.0,4053.0,66.411565
116,861.0,4053.0,66.411565
117,861.0,4053.0,66.411565
118,861.0,4053.0,66.411565
119,861.0,4053.0,66.411565
120,861.0,4053.0,66.411565
121,861.0,4053.0,66.411565
122,861.0,4053.0,66.411565
123,861.0,4053.0,66.411565
124,861.0,4053.0,66.411565
125,861.0,4053.0,66.411565
126,861.0,4053.0,66.411565
127,861.0,4053.0,66.411565
128,861.0,4053.0,66.411565
129,861.0,4053.0,66.411565
130,861.0,4053.0,66.411565
131,861.0,4053.0,66.411565
132,861.0,4053.0,66.411565
133,861.0,4053.0,66.411565
134,859.0,4043.0,66.411565
135,859.0,4043.0,66.411565
136,859.0,4043.0,66.411565
137,859.0,4043.0,66.411565
138,859.0,4043.0,66.411565
139,859.0,4043.0,66.411565
140,859.0,4043.0,66.411565
141,859.0,4043.0,66.411565
142,859.0,4043.0,66.411565
143,859.0,4043.0,66.411565
144,859.0,4043.0,66.411565
145,859.0,4043.0,66.411565
146,859.0,4043.0,66.411565
147,859.0,4043.0,66.411565
148,859.0,4043.0,66.411565
149,859.0,4043.0,66.411565
150,859.0,4043.0,66.411565
151,859.0,4043.0,66.411565
152,859.0,4043.0,66.411565
153,859.0,4043.0,66.411565
154,859.0,4043.0,66.411565
155,859.0,4043.0,66.411565
156,859.0,4043.0,66.411565
157,859.0,4043.0,66.411565
158,859.0,4043.0,66.411565
159,859.0,4043.0,66.411565
160,859.0,4043.0,66.411565
161,859.0,4043.0,66.411565
162,859.0,4043.0,66.411565
163,859.0,4043.0,66.411565
164,859.0,4043.0,66.411565
165,859.0,4043.0,66.411565
166,859.0,4043.0,66.411565
167,859.0,4043.0,66.411565
168,859.0,4043.0,66.411565
