Periods,Interaction,Signals,Successful rate
1,2164.0,6004.0,67.517007
2,1525.0,5133.0,67.261905
3,1301.0,4797.0,67.261905
4,1171.0,4595.0,67.346939
5,1114.0,4506.0,67.261905
6,1062.0,4414.0,67.431973
7,1069.0,4421.0,67.091837
8,1010.0,4322.0,67.261905
9,978.0,4274.0,67.346939
10,1010.0,4322.0,67.091837
11,958.0,4230.0,67.261905
12,938.0,4186.0,67.517007
13,933.0,4189.0,67.261905
14,924.0,4172.0,67.346939
15,915.0,4155.0,67.346939
16,906.0,4138.0,67.346939
17,913.0,4145.0,67.261905
18,913.0,4145.0,67.261905
19,904.0,4128.0,67.261905
20,886.0,4094.0,67.346939
21,886.0,4094.0,67.346939
22,877.0,4077.0,67.346939
23,893.0,4101.0,67.261905
24,871.0,4047.0,67.517007
25,864.0,4040.0,67.517007
26,864.0,4040.0,67.517007
27,873.0,4057.0,67.261905
28,905.0,4105.0,67.091837
29,898.0,4098.0,67.091837
30,857.0,4033.0,67.346939
31,857.0,4033.0,67.346939
32,896.0,4088.0,67.091837
33,855.0,4023.0,67.346939
34,887.0,4071.0,67.091837
35,887.0,4071.0,67.091837
36,864.0,4040.0,67.261905
37,848.0,4016.0,67.346939
38,885.0,4061.0,67.091837
39,885.0,4061.0,67.091837
40,885.0,4061.0,67.091837
41,885.0,4061.0,67.091837
42,846.0,4006.0,67.346939
43,853.0,4013.0,67.261905
44,837.0,3989.0,67.346939
45,833.0,3969.0,67.517007
46,853.0,4013.0,67.261905
47,853.0,4013.0,67.261905
48,835.0,3979.0,67.346939
49,851.0,4003.0,67.261905
50,842.0,3986.0,67.261905
51,835.0,3979.0,67.346939
52,835.0,3979.0,67.346939
53,874.0,4034.0,67.091837
54,835.0,3979.0,67.346939
55,849.0,3993.0,67.261905
56,829.0,3949.0,67.517007
57,842.0,3986.0,67.261905
58,822.0,3942.0,67.517007
59,822.0,3942.0,67.517007
60,842.0,3986.0,67.261905
61,822.0,3942.0,67.517007
62,842.0,3986.0,67.261905
63,822.0,3942.0,67.517007
64,820.0,3932.0,67.517007
65,820.0,3932.0,67.517007
66,820.0,3932.0,67.517007
67,831.0,3959.0,67.261905
68,820.0,3932.0,67.517007
69,840.0,3976.0,67.261905
70,820.0,3932.0,67.517007
71,840.0,3976.0,67.261905
72,820.0,3932.0,67.517007
73,820.0,3932.0,67.517007
74,820.0,3932.0,67.517007
75,820.0,3932.0,67.517007
76,870.0,4014.0,67.091837
77,818.0,3922.0,67.517007
78,870.0,4014.0,67.091837
79,861.0,3997.0,67.091837
80,818.0,3922.0,67.517007
81,861.0,3997.0,67.091837
82,818.0,3922.0,67.517007
83,861.0,3997.0,67.091837
84,818.0,3922.0,67.517007
85,854.0,3990.0,67.091837
86,811.0,3915.0,67.517007
87,854.0,3990.0,67.091837
88,863.0,4007.0,67.091837
89,854.0,3990.0,67.091837
90,811.0,3915.0,67.517007
91,809.0,3905.0,67.517007
92,809.0,3905.0,67.517007
93,809.0,3905.0,67.517007
94,809.0,3905.0,67.517007
95,809.0,3905.0,67.517007
96,809.0,3905.0,67.517007
97,829.0,3949.0,67.261905
98,809.0,3905.0,67.517007
99,809.0,3905.0,67.517007
100,809.0,3905.0,67.517007
101,809.0,3905.0,67.517007
102,809.0,3905.0,67.517007
103,809.0,3905.0,67.517007
104,809.0,3905.0,67.517007
105,809.0,3905.0,67.517007
106,809.0,3905.0,67.517007
107,809.0,3905.0,67.517007
108,809.0,3905.0,67.517007
109,809.0,3905.0,67.517007
110,809.0,3905.0,67.517007
111,809.0,3905.0,67.517007
112,809.0,3905.0,67.517007
113,809.0,3905.0,67.517007
114,807.0,3895.0,67.517007
115,807.0,3895.0,67.517007
116,807.0,3895.0,67.517007
117,807.0,3895.0,67.517007
118,807.0,3895.0,67.517007
119,807.0,3895.0,67.517007
120,807.0,3895.0,67.517007
121,807.0,3895.0,67.517007
122,807.0,3895.0,67.517007
123,807.0,3895.0,67.517007
124,807.0,3895.0,67.517007
125,807.0,3895.0,67.517007
126,807.0,3895.0,67.517007
127,807.0,3895.0,67.517007
128,807.0,3895.0,67.517007
129,807.0,3895.0,67.517007
130,807.0,3895.0,67.517007
131,807.0,3895.0,67.517007
132,807.0,3895.0,67.517007
133,807.0,3895.0,67.517007
134,807.0,3895.0,67.517007
135,807.0,3895.0,67.517007
136,807.0,3895.0,67.517007
137,807.0,3895.0,67.517007
138,807.0,3895.0,67.517007
139,807.0,3895.0,67.517007
140,807.0,3895.0,67.517007
141,807.0,3895.0,67.517007
142,807.0,3895.0,67.517007
143,807.0,3895.0,67.517007
144,807.0,3895.0,67.517007
145,805.0,3885.0,67.517007
146,805.0,3885.0,67.517007
147,805.0,3885.0,67.517007
148,805.0,3885.0,67.517007
149,805.0,3885.0,67.517007
150,805.0,3885.0,67.517007
151,805.0,3885.0,67.517007
152,805.0,3885.0,67.517007
153,805.0,3885.0,67.517007
154,805.0,3885.0,67.517007
155,805.0,3885.0,67.517007
156,805.0,3885.0,67.517007
157,805.0,3885.0,67.517007
158,805.0,3885.0,67.517007
159,805.0,3885.0,67.517007
160,805.0,3885.0,67.517007
161,805.0,3885.0,67.517007
162,805.0,3885.0,67.517007
163,805.0,3885.0,67.517007
164,805.0,3885.0,67.517007
165,805.0,3885.0,67.517007
166,805.0,3885.0,67.517007
167,805.0,3885.0,67.517007
168,805.0,3885.0,67.517007
