Periods,Interaction,Signals,Successful rate
1,2166.0,6014.0,67.176871
2,1552.0,5184.0,66.836735
3,1314.0,4834.0,66.921769
4,1216.0,4680.0,66.836735
5,1125.0,4533.0,66.921769
6,1084.0,4468.0,66.921769
7,1034.0,4386.0,67.006803
8,1007.0,4335.0,67.091837
9,1009.0,4345.0,66.921769
10,964.0,4260.0,67.176871
11,987.0,4291.0,66.836735
12,978.0,4274.0,66.836735
13,928.0,4192.0,67.176871
14,928.0,4192.0,67.091837
15,944.0,4216.0,66.921769
16,935.0,4199.0,66.921769
17,928.0,4192.0,66.921769
18,926.0,4182.0,66.921769
19,924.0,4172.0,66.836735
20,917.0,4165.0,66.921769
21,915.0,4155.0,66.921769
22,908.0,4148.0,66.921769
23,890.0,4114.0,67.006803
24,890.0,4114.0,67.006803
25,883.0,4107.0,67.006803
26,888.0,4104.0,66.921769
27,870.0,4070.0,67.176871
28,870.0,4070.0,67.176871
29,861.0,4053.0,67.176871
30,888.0,4104.0,66.921769
31,888.0,4104.0,66.921769
32,893.0,4101.0,66.836735
33,877.0,4077.0,66.921769
34,852.0,4036.0,67.176871
35,852.0,4036.0,67.176871
36,861.0,4053.0,67.006803
37,868.0,4060.0,66.921769
38,868.0,4060.0,66.921769
39,850.0,4026.0,67.176871
40,861.0,4053.0,67.006803
41,866.0,4050.0,66.921769
42,866.0,4050.0,66.921769
43,875.0,4067.0,66.836735
44,859.0,4043.0,66.921769
45,868.0,4060.0,66.921769
46,857.0,4033.0,66.921769
47,873.0,4057.0,66.836735
48,866.0,4050.0,66.921769
49,857.0,4033.0,66.921769
50,873.0,4057.0,66.836735
51,866.0,4050.0,66.921769
52,857.0,4033.0,66.921769
53,880.0,4064.0,66.836735
54,855.0,4023.0,66.921769
55,848.0,4016.0,67.006803
56,880.0,4064.0,66.836735
57,841.0,4009.0,67.006803
58,873.0,4057.0,66.836735
59,873.0,4057.0,66.836735
60,873.0,4057.0,66.836735
61,841.0,4009.0,67.006803
62,841.0,4009.0,67.006803
63,839.0,3999.0,67.006803
64,846.0,4006.0,66.921769
65,839.0,3999.0,67.006803
66,846.0,4006.0,66.921769
67,839.0,3999.0,67.006803
68,839.0,3999.0,67.006803
69,871.0,4047.0,66.836735
70,839.0,3999.0,67.006803
71,839.0,3999.0,67.006803
72,839.0,3999.0,67.006803
73,846.0,4006.0,66.921769
74,837.0,3989.0,67.006803
75,837.0,3989.0,67.006803
76,837.0,3989.0,67.006803
77,837.0,3989.0,67.006803
78,837.0,3989.0,67.006803
79,837.0,3989.0,67.006803
80,837.0,3989.0,67.006803
81,837.0,3989.0,67.006803
82,837.0,3989.0,67.006803
83,837.0,3989.0,67.006803
84,837.0,3989.0,67.006803
85,830.0,3982.0,67.006803
86,830.0,3982.0,67.006803
87,830.0,3982.0,67.006803
88,830.0,3982.0,67.006803
89,830.0,3982.0,67.006803
90,830.0,3982.0,67.006803
91,828.0,3972.0,67.006803
92,828.0,3972.0,67.006803
93,828.0,3972.0,67.006803
94,828.0,3972.0,67.006803
95,860.0,4020.0,66.836735
96,828.0,3972.0,67.006803
97,828.0,3972.0,67.006803
98,828.0,3972.0,67.006803
99,828.0,3972.0,67.006803
100,828.0,3972.0,67.006803
101,828.0,3972.0,67.006803
102,828.0,3972.0,67.006803
103,828.0,3972.0,67.006803
104,828.0,3972.0,67.006803
105,828.0,3972.0,67.006803
106,828.0,3972.0,67.006803
107,828.0,3972.0,67.006803
108,828.0,3972.0,67.006803
109,828.0,3972.0,67.006803
110,828.0,3972.0,67.006803
111,828.0,3972.0,67.006803
112,828.0,3972.0,67.006803
113,826.0,3962.0,67.006803
114,826.0,3962.0,67.006803
115,826.0,3962.0,67.006803
116,826.0,3962.0,67.006803
117,826.0,3962.0,67.006803
118,826.0,3962.0,67.006803
119,826.0,3962.0,67.006803
120,826.0,3962.0,67.006803
121,826.0,3962.0,67.006803
122,826.0,3962.0,67.006803
123,826.0,3962.0,67.006803
124,826.0,3962.0,67.006803
125,826.0,3962.0,67.006803
126,826.0,3962.0,67.006803
127,826.0,3962.0,67.006803
128,826.0,3962.0,67.006803
129,826.0,3962.0,67.006803
130,826.0,3962.0,67.006803
131,826.0,3962.0,67.006803
132,826.0,3962.0,67.006803
133,826.0,3962.0,67.006803
134,826.0,3962.0,67.006803
135,826.0,3962.0,67.006803
136,826.0,3962.0,67.006803
137,826.0,3962.0,67.006803
138,826.0,3962.0,67.006803
139,826.0,3962.0,67.006803
140,826.0,3962.0,67.006803
141,824.0,3952.0,67.006803
142,824.0,3952.0,67.006803
143,856.0,4000.0,66.836735
144,824.0,3952.0,67.006803
145,824.0,3952.0,67.006803
146,856.0,4000.0,66.836735
147,824.0,3952.0,67.006803
148,856.0,4000.0,66.836735
149,856.0,4000.0,66.836735
150,824.0,3952.0,67.006803
151,856.0,4000.0,66.836735
152,856.0,4000.0,66.836735
153,824.0,3952.0,67.006803
154,824.0,3952.0,67.006803
155,824.0,3952.0,67.006803
156,824.0,3952.0,67.006803
157,856.0,4000.0,66.836735
158,824.0,3952.0,67.006803
159,824.0,3952.0,67.006803
160,856.0,4000.0,66.836735
161,824.0,3952.0,67.006803
162,824.0,3952.0,67.006803
163,856.0,4000.0,66.836735
164,824.0,3952.0,67.006803
165,824.0,3952.0,67.006803
166,856.0,4000.0,66.836735
167,824.0,3952.0,67.006803
168,824.0,3952.0,67.006803
