Periods,Interaction,Signals,Successful rate
1,2193.0,6065.0,66.921769
2,1552.0,5184.0,66.836735
3,1328.0,4848.0,66.836735
4,1186.0,4642.0,67.006803
5,1141.0,4557.0,66.836735
6,1109.0,4509.0,66.836735
7,1066.0,4434.0,66.836735
8,1041.0,4393.0,66.836735
9,1025.0,4369.0,66.836735
10,984.0,4304.0,66.921769
11,957.0,4253.0,67.091837
12,946.0,4226.0,67.091837
13,948.0,4236.0,66.921769
14,928.0,4192.0,67.091837
15,919.0,4175.0,67.091837
16,953.0,4233.0,66.836735
17,944.0,4216.0,66.836735
18,933.0,4189.0,66.836735
19,935.0,4199.0,66.836735
20,933.0,4189.0,66.836735
21,931.0,4179.0,66.836735
22,924.0,4172.0,66.836735
23,881.0,4097.0,67.091837
24,913.0,4145.0,66.836735
25,906.0,4138.0,66.836735
26,872.0,4080.0,67.091837
27,872.0,4080.0,67.091837
28,872.0,4080.0,67.091837
29,863.0,4063.0,67.091837
30,863.0,4063.0,67.091837
31,863.0,4063.0,67.091837
32,861.0,4053.0,67.091837
33,861.0,4053.0,67.091837
34,854.0,4046.0,67.091837
35,854.0,4046.0,67.091837
36,884.0,4084.0,66.836735
37,852.0,4036.0,67.091837
38,852.0,4036.0,67.091837
39,852.0,4036.0,67.091837
40,884.0,4084.0,66.836735
41,850.0,4026.0,67.091837
42,850.0,4026.0,67.091837
43,843.0,4019.0,67.091837
44,843.0,4019.0,67.091837
45,843.0,4019.0,67.091837
46,882.0,4074.0,66.836735
47,873.0,4057.0,66.836735
48,882.0,4074.0,66.836735
49,882.0,4074.0,66.836735
50,873.0,4057.0,66.836735
51,882.0,4074.0,66.836735
52,882.0,4074.0,66.836735
53,882.0,4074.0,66.836735
54,839.0,3999.0,67.091837
55,839.0,3999.0,67.091837
56,839.0,3999.0,67.091837
57,832.0,3992.0,67.091837
58,832.0,3992.0,67.091837
59,832.0,3992.0,67.091837
60,832.0,3992.0,67.091837
61,832.0,3992.0,67.091837
62,830.0,3982.0,67.091837
63,830.0,3982.0,67.091837
64,830.0,3982.0,67.091837
65,830.0,3982.0,67.091837
66,830.0,3982.0,67.091837
67,830.0,3982.0,67.091837
68,830.0,3982.0,67.091837
69,830.0,3982.0,67.091837
70,830.0,3982.0,67.091837
71,830.0,3982.0,67.091837
72,830.0,3982.0,67.091837
73,830.0,3982.0,67.006803
74,828.0,3972.0,67.091837
75,830.0,3982.0,67.006803
76,828.0,3972.0,67.091837
77,830.0,3982.0,67.006803
78,828.0,3972.0,67.091837
79,830.0,3982.0,67.006803
80,828.0,3972.0,67.091837
81,830.0,3982.0,67.006803
82,828.0,3972.0,67.091837
83,830.0,3982.0,67.006803
84,828.0,3972.0,67.091837
85,823.0,3975.0,67.006803
86,821.0,3965.0,67.091837
87,823.0,3975.0,67.006803
88,819.0,3955.0,67.091837
89,821.0,3965.0,67.006803
90,819.0,3955.0,67.091837
91,819.0,3955.0,67.091837
92,819.0,3955.0,67.091837
93,819.0,3955.0,67.091837
94,819.0,3955.0,67.091837
95,819.0,3955.0,67.091837
96,819.0,3955.0,67.091837
97,819.0,3955.0,67.091837
98,821.0,3965.0,67.006803
99,819.0,3955.0,67.091837
100,821.0,3965.0,67.006803
101,819.0,3955.0,67.091837
102,821.0,3965.0,67.006803
103,819.0,3955.0,67.091837
104,819.0,3955.0,67.091837
105,819.0,3955.0,67.091837
106,819.0,3955.0,67.091837
107,821.0,3965.0,67.006803
108,819.0,3955.0,67.091837
109,819.0,3955.0,67.091837
110,817.0,3945.0,67.091837
111,817.0,3945.0,67.091837
112,817.0,3945.0,67.091837
113,817.0,3945.0,67.091837
114,819.0,3955.0,67.006803
115,817.0,3945.0,67.091837
116,819.0,3955.0,67.006803
117,817.0,3945.0,67.091837
118,817.0,3945.0,67.091837
119,817.0,3945.0,67.091837
120,817.0,3945.0,67.091837
121,817.0,3945.0,67.091837
122,817.0,3945.0,67.091837
123,817.0,3945.0,67.091837
124,817.0,3945.0,67.091837
125,817.0,3945.0,67.091837
126,817.0,3945.0,67.091837
127,817.0,3945.0,67.091837
128,817.0,3945.0,67.091837
129,817.0,3945.0,67.091837
130,817.0,3945.0,67.091837
131,817.0,3945.0,67.091837
132,817.0,3945.0,67.091837
133,817.0,3945.0,67.091837
134,819.0,3955.0,67.006803
135,817.0,3945.0,67.091837
136,817.0,3945.0,67.091837
137,819.0,3955.0,67.006803
138,817.0,3945.0,67.091837
139,856.0,4000.0,66.836735
140,815.0,3935.0,67.091837
141,856.0,4000.0,66.836735
142,856.0,4000.0,66.836735
143,815.0,3935.0,67.091837
144,856.0,4000.0,66.836735
145,815.0,3935.0,67.091837
146,815.0,3935.0,67.091837
147,856.0,4000.0,66.836735
148,815.0,3935.0,67.091837
149,856.0,4000.0,66.836735
150,856.0,4000.0,66.836735
151,815.0,3935.0,67.091837
152,856.0,4000.0,66.836735
153,815.0,3935.0,67.091837
154,815.0,3935.0,67.091837
155,856.0,4000.0,66.836735
156,817.0,3945.0,67.006803
157,815.0,3935.0,67.091837
158,856.0,4000.0,66.836735
159,815.0,3935.0,67.091837
160,856.0,4000.0,66.836735
161,815.0,3935.0,67.091837
162,815.0,3935.0,67.091837
163,856.0,4000.0,66.836735
164,815.0,3935.0,67.091837
165,815.0,3935.0,67.091837
166,856.0,4000.0,66.836735
167,815.0,3935.0,67.091837
168,815.0,3935.0,67.091837
